COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;VIA_NOMBRE_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;VIA_NOMBRE_TERMINA
31001845;CALLE;DE;GUADALCANAL;31001842;AVENIDA;DE;MORATILLA DE LOS MELEROS;31001839;CALLE;DEL;RIO CUERVO
00346900;CALLE;DE;GUADALCÁZAR;00458200;CALLE;DE LA;MANCHA;00501400;CALLE;DE;MEMBEZAR
00347000;CALLE;DEL;GUADALETE;00697200;PASEO;DE;SANTA MARÍA DE LA CABEZA;00059100;CALLE;DE;ANTONIO DE LEYVA
00347100;CALLE;DE;GUADALIX;00311100;CALLE;DE;FRANCOS RODRÍGUEZ;00238800;PASEO;DE LA;DIRECCIÓN
00347200;CALLE;DEL;GUADALQUIVIR;00710300;CALLE;DE;SERRANO;00088700;CALLE;DE;BALBINA VALVERDE
00347300;CALLE;DE;GUADARRAMA;00285200;PASEO;DE;EXTREMADURA;00392200;PASEO;DE LOS;JESUITAS
00347400;CALLE;DEL;GUADIANA;00710300;CALLE;DE;SERRANO;00232700;CALLE;DE;DANIEL URRABIETA
00347500;CALLE;DEL;GUADIATO;00700400;CALLE;DE;SANTIAGO ALIÓ;00554750;AVENIDA;DE;PABLO NERUDA
00347650;CALLE;DE;GUADIX;00549560;AVENIDA;DE;ORCASUR;00130300;CALLE;DE;CAMPOTEJAR
00347700;CALLE;DE;GUAIMARAL;00320600;CALLE;DE;GALAPA;00161800;AVENIDA;DE;CELIO VILLALBA
00347800;CALLE;DE;GUAJARO;00750300;CALLE;DE LA;TOTUMA;00212000;CALLE;DE;COROZAL
00347900;CALLE;DEL;GUALANDAY;00750300;CALLE;DE LA;TOTUMA;00348100;CALLE;DEL;GUAMO
00348000;CALLE;DE;GUALDA;00312900;CALLE;DE;FUEMBELLIDA;00237200;CALLE;DE;DICIEMBRE
00348100;CALLE;DEL;GUAMO;00803300;CALLE;DE;ZAPATOCA;00347900;CALLE;DEL;GUALANDAY
00348300;CALLE;DE;GUAPOTA;00094500;AVENIDA;DE LA;BARRANQUILLA;00459000;CALLE;DE;MANIZALES
00906236;PLAZA;DE;GUAPOTA;00094500;AVENIDA;DE LA;BARRANQUILLA;00459000;CALLE;DE;MANIZALES
00348500;AVENIDA;DE LA;GUARDIA;00557900;AVENIDA;DEL;PALACIO;00460300;CALLE;DE;MANUEL ALONSO
00348600;CALLE;DE LA;GUARDIA CIVIL;00509800;CALLE;DE;MIRA EL RÍO;00669550;CALLE;DE;SAN FRUTOS
00348800;PLAZA;DE LOS;GUARDIAS DE CORPS;00205200;CALLE;DEL;CONDE DUQUE;00218600;CALLE;DEL;CRISTO
00002504;CALLE;DE;GUAREÑA;00600400;AVENIDA;DE LOS;POBLADOS;00329500;AVENIDA;DEL;GENERAL FANJUL
00348900;CALLE;DE LOS;GUARNICIONEROS;00015100;CALLE;DE;ALBAIDA;00021000;CALLE;DE;ALCONERA
00000796;CALLE;DE;GUARROMÁN;00095100;CALLE;DE;LOS BARROS;00159700;CALLE;DE;CAZORLA
00000905;CALLE;DE;GUATAVITA;00230200;CALLE;DE;CHIQUINQUIRA;00116600;AVENIDA;DE;BUCARAMANGA
00349000;CALLE;DE;GUATEMALA;00229400;CALLE;DE;CHILE;00640000;CALLE;DE;RICARDO CALVO
00905017;PLAZA;DE;GUATEMALA;00905018;PASEO;DE;CHILE;00636850;PASEO;DE LA;REPÚBLICA DOMINICANA
00349100;CALLE;DE LA;GUAYABA;00055700;CALLE;DE;ANTONIA RODRÍGUEZ SACRISTÁN;00254900;CALLE;DE LA;DUQUESA DE TAMAMES
00349200;CALLE;DEL;GUAYABAL;00372000;CALLE;DEL;IMPALA;00449700;CALLE;DE;LURUACO
00349300;CALLE;DE;GUECHO;00337900;CALLE;DE;GOBELAS;00556450;AVENIDA;DEL;PADRE HUIDOBRO
00349400;CALLE;DE;GUERNICA;00086400;CALLE;DE;AZPEITIA;99000001;LUGAR;;FONDO DE SACO
00349500;CALLE;DE;GUERRERO Y MENDOZA;00073600;PLAZA;DE;ARRIBA ESPAÑA;00352100;CALLE;DE;GUSTAVO FERNÁNDEZ BALBUENA
00349700;CALLE;DE;GUETARIA;00744000;CALLE;DE;TOLOSA;00039200;CALLE;DE;ALZOLA
00350000;PLAZA;DE;GUILHOU;00326000;CALLE;DE;LAS GARDENIAS;00033800;CALLE;DE LAS;ALMORTAS
00350100;CALLE;DE;GUILLÉN DE CASTRO;00428400;CALLE;DEL;LAGO CONSTANZA;00285400;CALLE;DE;EZEQUIEL SOLANA
00350200;CALLE;DE;GUILLERMO DE OSMA;00097600;PLAZA;DE LA;BEATA MARÍA ANA DE JESÚS;00330900;PLAZA;DEL;GENERAL MAROTO
00350400;CALLE;DE;GUILLERMO PINGARRÓN;00573400;CALLE;DE;PEDRO LABORDE;00700400;CALLE;DE;SANTIAGO ALIÓ
00350600;CALLE;DE;GUILLERMO ROLLAND;00110400;CALLE;DE LA;BOLA;00482500;PLAZA;DE LA;MARINA ESPAÑOLA
31000453;AVENIDA;DE LA;GUINDALERA;31000253;AVENIDA;DE;CAMILO JOSÉ CELA;31000454;CALLE;DE;JOSÉ MARÍA SÁNCHEZ SILVA
00350800;CALLE;DE LOS;GUINDOS;00093300;CALLE;DE LA;BARDALA;00025100;CALLE;DE LA;ALFALFA
00351000;CALLE;DE;GUIPÚZCOA;00114600;CALLE;DE;BRAVO MURILLO;00387100;CALLE;DE;ISTÚRIZ
00351100;CALLE;DE;GUISANDO;00382500;CALLE;DE LA;ISLA DE OZA;00000944;CALLE;DEL;DOCTOR RAMÓN CASTROVIEJO
00351200;PASAJE;DE;GUISANDO;00351100;CALLE;DE;GUISANDO;00678400;CALLE;DE;SAN MARTÍN DE PORRES
00351300;CALLE;DE;GUISONA;00441300;CALLE;DE;LÓPEZ DE HOYOS;00594100;CALLE;DEL;PINAR DEL REY
00237400;CALLE;DE LA;GUITARRA;00329600;AVENIDA;DE;CARABANCHEL ALTO;00333700;CALLE;DE;JOAQUÍN TURINA
00237500;TRAVESÍA;DE LA;GUITARRA;00329600;AVENIDA;DE;CARABANCHEL ALTO;00237400;CALLE;DE LA;GUITARRA
00351400;CALLE;DE;GUMERSINDA ROSILLO;00503600;CALLE;DE;MERCEDES MANJÓN;99000001;LUGAR;;FONDO DE SACO
00351500;CALLE;DE;GUMERSINDO AZCÁRATE;00046400;CALLE;DE;ANDRÉS ARTEAGA;00240400;CALLE;DEL;DOCTOR CARMENA RUIZ
00351600;AVENIDA;DE;GUMERSINDO LLORENTE;00064400;AVENIDA;DE;ARAGÓN;31001578;AUTOVÍA;;M-21
00351800;CALLE;DE;GUNDEMARO;00201200;CALLE;DEL;COMANDANTE FONTANES;00741100;CALLE;DE;TEUDIS
00352000;CALLE;DE;GURTUBAY;00428100;CALLE;DE;LAGASCA;00773000;CALLE;DE;VELÁZQUEZ
00352100;CALLE;DE;GUSTAVO FERNÁNDEZ BALBUENA;00680200;CALLE;DE;SAN NAZARIO;00629300;AVENIDA;DE;RAMÓN Y CAJAL
31001897;CALLE;DE;GUSTAVO PÉREZ PUIG;31001596;AVENIDA;DE;JOSÉ ANTONIO CORRALES;31001739;AVENIDA;DE;SECUNDINO ZUAZO
00352200;CALLE;DE;GUTENBERG;00171800;AVENIDA;DE LA;CIUDAD DE BARCELONA;00600650;CALLE;DEL;POETA ESTEBAN DE VILLEGAS
00352300;CALLE;DE;GUTIERRE DE CETINA;00018900;CALLE;DE;ALCALÁ;00294200;CALLE;DE;FERNANDO GABRIEL
00352400;CALLE;DE;GUTIÉRREZ CANALES;00018900;CALLE;DE;ALCALÁ;00408700;CALLE;DE;JOSEFA VALCÁRCEL
00352500;CALLE;DE;GUTIÉRREZ SAÑUDO;00492901;CALLE;DE;MARUJA GARCÍA ROMERO;00578800;CALLE;DE LA;PEÑA LABRA
00352600;CALLE;DE;GUTIÉRREZ SOLANA;00675300;CALLE;DE;SAN JUAN DE LA SALLE;00353200;PASEO;DE;LA HABANA
00791100;CALLE;DE;GUTIÉRREZ Y MICHEL;00672700;CALLE;DE;SAN JAIME;00620400;CALLE;DEL;PUERTO DE USED
00352700;CALLE;DE;GUZMÁN EL BUENO;00017200;CALLE;DE;ALBERTO AGUILERA;00635300;AVENIDA;DE LA;REINA VICTORIA
00352800;GLORIETA;DE;GUZMÁN EL BUENO;00159800;CALLE;DE;CEA BERMÚDEZ;00297025;AVENIDA;DE;FILIPINAS
00541700;CALLE;DE LA;GUZMANIA;00799100;CALLE;DE LOS;VOLUNTARIOS CATALANES;00137000;CALLE;DEL;CAPITÁN BLANCO ARGIBAY
00353300;CALLE;DEL;HACHERO;00516600;AVENIDA;DEL;MONTE IGUELDO;00616900;CALLE;DEL;PUERTO DE MADERI
00353400;CALLE;DE LA;HACIENDA;00683100;CALLE;DE;SAN POMPEYO;00672000;PASEO;DE;SAN ILLÁN
00353500;CALLE;DE LA;HACIENDA DE PAVONES;00554400;PLAZA;DEL;ENCUENTRO;00002478;BULEVAR;DE;JOSÉ PRAT
00002425;CALLE;DE;HAENDEL;00001174;CALLE;DE;DIONISIO INCA YUPANQUI;00001175;CALLE;DE;RAMÓN POWER
00002270;CALLE;DE;HAITÍ;00000728;AVENIDA;DE LA;GRAN VÍA DE HORTALEZA;00002263;CALLE;DE;AGUSTÍN DE ITURBIDE
00353600;CALLE;DEL;HALCÓN;00152300;CALLE;DE;CASIMIRO ESCUDERO;00526000;PASEO;DE;MUÑOZ GRANDES
31000305;CALLE;DEL;HALCONERO DEL REY;00778100;CALLE;;VÍA LUSITANA;31000304;CALLE;DE;ILDEFONSO GONZÁLEZ VALENCIA
00001107;GLORIETA;DE;HAMBURGO;00001113;CALLE;;VÍA DE DUBLÍN;00001112;AVENIDA;DEL;PARTENÓN
00353800;CALLE;DE;HARO;00009900;CALLE;DE;AGUSTÍN CALVO;00076400;CALLE;DEL;ARROYO DEL QUINTO
00353900;CALLE;DE;HARTZENBUSCH;00313100;CALLE;DE;FUENCARRAL;00558100;CALLE;DE;PALAFOX
00001708;CALLE;DEL;HAYA;00001705;CALLE;DE LA;SECOYA;00001707;CALLE;DEL;CIDRO
00000723;CALLE;DEL;HELECHO;00773000;CALLE;DE;VELÁZQUEZ;00644800;CALLE;DE;RODRÍGUEZ MARÍN
00354350;CALLE;DE;HELENA DE TROYA;00258450;CALLE;DE;EFIGENIA;00001828;CALLE;DE;MINERVA
00354500;CALLE;DEL;HELIÓFILO;00262700;CALLE;DE;EMILIA BALLESTER;00417200;CALLE;DE;JUAN PEÑALVER
00354600;CALLE;DEL;HELIOTROPO;00282600;CALLE;DE;EUGENIO;00778000;CALLE;DE LA;VÍA LÍMITE
00354700;AVENIDA;DE;HELLÍN;00015100;CALLE;DE;ALBAIDA;00600500;CALLE;DE;POBLADURA DEL VALLE
00002450;CALLE;DE;HELSINKI;00002445;PASEO;DE;GINEBRA;00002448;CALLE;DE;MANCHESTER
00354800;CALLE;DEL;HENARES;00027010;CALLE;DE;ALFONSO RODRÍGUEZ SANTAMARÍA;99000001;LUGAR;;FONDO DE SACO
00000985;CALLE;DEL;HENO;00639950;CALLE;DE;RICARDO BELTRÁN Y RÓZPIDE;00564725;CALLE;DEL;PARQUE DE LA PALOMA
00354900;CALLE;DE;HENRI DUNANT;00353200;PASEO;DE;LA HABANA;00556300;CALLE;DEL;PADRE DAMIÁN
00906087;TRASERA;DE LOS;HERBOLARIOS;00355100;CALLE;DE LOS;HERBOLARIOS;00118100;CALLE;DE LA;BUJÍA
00355100;CALLE;DE LOS;HERBOLARIOS;00063200;CALLE;DE LOS;APAREJADORES;00067900;CALLE;DE;ARCOS DE JALÓN
00355200;CALLE;DE;HERCE;00233600;AVENIDA;DE;DAROCA;00778950;AVENIDA;DE LA;DEMOCRACIA
00355300;CALLE;DE;HÉRCULES;00204800;PLAZA;DEL;CONDE BENAVENTE;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANÉS
00000852;CALLE;DE;HERENCIA;00363300;CALLE;DE;HINOJAL;00000853;CALLE;DE;HINOJOSA DEL DUQUE
00355800;CALLE;DE LAS;HERMANAS ALONSO BARCELÓ;00156800;CALLE;DE;CASTROJERIZ;00157600;CALLE;DEL;CASUARIO
00355600;CALLE;DE LA;HERMANDAD;00059800;CALLE;DE;ANTONIO MORENO;00307600;CALLE;DE;FRANCISCO PAÍNO
00355650;CALLE;DE LA;HERMANDAD DE DONANTES DE SANGRE;00426685;CALLE;DE;LA DEL MANOJO DE ROSAS;00053750;CALLE;DE;ANOETA
31000682;CALLE;DE LAS;HERMANDADES DEL TRABAJO;00059100;CALLE;DE;ANTONIO DE LEYVA;00775700;CALLE;DE LA;VERDAD
00355700;CALLE;DEL;HERMANO GÁRATE;00369100;CALLE;DE;HUESCA;00728100;CALLE;DE;SOR ÁNGELA DE LA CRUZ
00355900;CALLE;DE LOS;HERMANOS ÁLVAREZ QUINTERO;00710350;CALLE;DE;SERRANO ANGUITA;00653500;CALLE;DE;SAGASTA
00356200;CALLE;DE LOS;HERMANOS BÉCQUER;00710300;CALLE;DE;SERRANO;00441300;CALLE;DE;LÓPEZ DE HOYOS
00356500;CALLE;DE LOS;HERMANOS CARPI;00580100;AVENIDA;DE LA;PEÑA PRIETA;00712300;CALLE;DE;SICILIA
00356000;CALLE;DE LOS;HERMANOS DE ANDRÉS;00660600;CALLE;DE;SAN AQUILINO;00455900;CALLE;DE LAS;MAGNOLIAS
00358300;CALLE;DE LOS;HERMANOS DE PABLO;00018900;CALLE;DE;ALCALÁ;00795100;CALLE;DE LA;VIRGEN DEL PORTILLO
00358100;CALLE;DE LOS;HERMANOS DEL MORAL;00332700;CALLE;DEL;GENERAL RICARDOS;00024200;CALLE;DE;ALEJANDRO SÁNCHEZ
00356700;PLAZA;DE LOS;HERMANOS FALCÓ Y ÁLVAREZ DE TOLEDO;00127000;CALLE;DE;CAMARILLAS;00004500;CALLE;DE;ACUARIO
00356800;CALLE;DE LOS;HERMANOS GARCÍA;00002217;CALLE;DE;LA DILIGENCIA;00573400;CALLE;DE;PEDRO LABORDE
00357000;CALLE;DE LOS;HERMANOS GARCÍA NOBLEJAS;00018900;CALLE;DE;ALCALÁ;00001894;AUTOVÍA;;M-40
00357150;CALLE;DE LOS;HERMANOS GASCÓN;00162200;CAMINO;DE LOS;CENAGALES;31001906;CALLE;DE;ROCÍO JURADO
00357200;CALLE;DE LOS;HERMANOS GÓMEZ;00018900;CALLE;DE;ALCALÁ;00433200;CALLE;DE;LEDESMA
00357350;AVENIDA;DE LOS;HERMANOS GRANDA;00749300;CALLE;DEL;INGENIERO TORRES QUEVEDO;00002357;CALLE;DE;MARIO ROSO DE LUNA
00357500;CALLE;DE LOS;HERMANOS MACHADO;00018900;CALLE;DE;ALCALÁ;00310500;CALLE;DE;FRANCISCO VILLAESPESA
00358500;CALLE;DE LOS;HERMANOS PINZÓN;00153600;PASEO;DE LA;CASTELLANA;00353200;PASEO;DE;LA HABANA
00358600;CALLE;DE LOS;HERMANOS ROLDÁN;00611900;CALLE;DE;PRUDENCIO ÁLVARO;00805100;CALLE;DE LA;ZIGIA
00358700;CALLE;DE LOS;HERMANOS RUIZ;00167590;CALLE;DEL;CERRO DE LA PLATA;00123400;CALLE;DEL;CAFETO
00359000;TRAVESÍA;DE LOS;HERMANOS TERCERO;00754100;CALLE;DE;TRIANA;00686500;CALLE;DE;SAN TELMO
00359200;CALLE;DE LOS;HERMANOS TRUEBA;00491500;CALLE;DE;MARTÍNEZ DE LA RIVA;00390800;CALLE;DE;JAVIER DE MIGUEL
00359300;CALLE;DE;HERMENEGILDA MARTÍNEZ;00319800;CALLE;DE;GABRIEL LOBO;00442700;PASAJE;DE;LÓRIGA
00359400;CALLE;DE;HERMENEGILDO BIELSA;00767300;CALLE;DE;VALLANDES;00210800;AVENIDA;DE;CÓRDOBA
31003566;PLAZA;DE;HERMINIO MÍNGUEZ;00206800;CALLE;DEL;CONDE DE TORRALBA;00206800;CALLE;DEL;CONDE DE TORRALBA
00359800;CALLE;DE;HERMINIO PUERTAS;00285200;PASEO;DE;EXTREMADURA;00392200;PASEO;DE LOS;JESUITAS
00360000;CALLE;DE;HERMOSILLA;00153600;PASEO;DE LA;CASTELLANA;00246500;CALLE;DE;DOLORES ROMERO
00360100;CALLE;DE;HERNÁN CORTÉS;00313100;CALLE;DE;FUENCARRAL;00365400;CALLE;DE;HORTALEZA
00002268;CALLE;DE;HERNÁNDEZ COLÓN;00002263;CALLE;DE;AGUSTÍN DE ITURBIDE;00002263;CALLE;DE;AGUSTÍN DE ITURBIDE
00360600;CALLE;DE;HERNÁNDEZ DE TEJADA;00007000;CALLE;DE;AGASTIA;00078700;CALLE;DE;ARTURO SORIA
00360200;CALLE;DE;HERNÁNDEZ IGLESIAS;00078700;CALLE;DE;ARTURO SORIA;00050300;CALLE;DE;ÁNGEL LARRA
00360300;CALLE;DE;HERNÁNDEZ MAS;00269400;AVENIDA;;ENTREVÍAS;00634700;PLAZA;DE LAS;REGIONES
00360400;CALLE;DE;HERNÁNDEZ REQUENA;00219700;CALLE;DEL;CRISTO DE LA VEGA;00002397;CALLE;DEL;DOCTOR TOLOSA LATOUR
00360500;CALLE;DE;HERNÁNDEZ RUBÍN;00078700;CALLE;DE;ARTURO SORIA;00328700;CALLE;DEL;GENERAL ARANAZ
00360700;CALLE;DE;HERNANI;00114600;CALLE;DE;BRAVO MURILLO;00550500;CALLE;DE;ORENSE
00360800;CALLE;DE LOS;HÉROES DEL ALCÁZAR;00422200;CALLE;DE;JULIÁN DEL CERRO;00715800;CALLE;DE LA;SIERRA ELVIRA
00361100;CALLE;DEL;HEROÍSMO;00128700;CALLE;DE LA;CAMPAÑA;00272100;CALLE;DEL;ESCUADRÓN
00361200;PLAZA;DE LOS;HERRADORES;00363200;CALLE;DE LAS;HILERAS;00201500;PLAZA;DEL;COMANDANTE LAS MORENAS
00905203;CALLE;DE LA;HERRADURA;00905202;PASEO;;VIEJO;00603600;AVENIDA;DE;PORTUGAL
00361300;PLAZUELA;DE LA;HERRAMIENTA;00497700;CALLE;DE;MAYÓLICA;00063900;CALLE;DE LOS;APRENDICES
00361400;CALLE;DE;HERRERA;00598700;CALLE;DEL;PLÁTANO;00595200;CALLE;DE;PINOS ALTA
00361500;TRAVESÍA;DE;HERRERA;00361400;CALLE;DE;HERRERA;00320100;CALLE;DE;GABRIEL PORTADALES
00361600;CALLE;DE LA;HERRERÍA;99000001;LUGAR;;FONDO DE SACO;00299800;CALLE;DE LA;FORNITURA
00361700;CALLE;DE;HERREROS DE TEJADA;00637100;PLAZA;DE LA;REPÚBLICA DE EL SALVADOR;00353200;PASEO;DE;LA HABANA
00361800;CALLE;DE;HERVÁS;00095000;CALLE;DE;BARRIONUEVO;00567600;CALLE;DE;PASCUAL RODRÍGUEZ
00905186;CALLE;DE LOS;HEXÁGONOS;00905182;AVENIDA;;PRINCIPAL;00905185;RONDA;DE LAS;PROVINCIAS
00361875;CALLE;DE LA;HIDRA;00316300;CALLE;DE LA;FUENTE DEL REY;00316300;CALLE;DE LA;FUENTE DEL REY
00361900;CALLE;DE LOS;HIDRATOS;00637500;CALLE;DE LA;RESINA;00216200;CALLE;DEL;CORTIJO
00362000;PLAZA;DEL;HIDRÓGENO;00246000;CALLE;DE;DOLORES BARRANCO;00378500;CALLE;DE;ISABELITA USERA
00362100;CALLE;DE LA;HIEDRA;00494900;CALLE;DE;MATEO INURRIA;00597200;AVENIDA;DE;PÍO XII
00362200;CALLE;DE;HIENDELAENCINA;00110600;CALLE;DE;BOLARQUE;00117000;CALLE;DE LA;BUENAFUENTE
00362300;CALLE;DE LA;HIERBABUENA;00538000;CALLE;DE;NUESTRA SEÑORA DEL CARMEN;00341400;CALLE;DE;GONZALO SANDINO
00000708;CALLE;DE LAS;HIERBAS;00000709;CALLE;DEL;ANÍS;00502801;CALLE;DE LA;MENTA
00362400;CALLE;DEL;HIERRO;00029900;CALLE;DE;ALICANTE;00115900;CALLE;DEL;BRONCE
00362500;CALLE;DE;HIGINIO RODRÍGUEZ;00491500;CALLE;DE;MARTÍNEZ DE LA RIVA;00390800;CALLE;DE;JAVIER DE MIGUEL
00362700;CALLE;DE LAS;HIGUERAS;00367300;CALLE;DE LA;HUERTA DE CASTAÑEDA;00779300;CALLE;DE;VICENTA VILLEGAS
00362800;CALLE;DE LAS;HIJAS DE JESÚS;00210800;AVENIDA;DE;CÓRDOBA;00603000;CALLE;DE;PORTA COELI
00362900;PLAZA;DE LAS;HILANDERAS;00002400;AVENIDA;DE;ABRANTES;00778100;CALLE;;VÍA LUSITANA
31000535;CALLE;DE;HILARIO HERRANZ ESTABLOS;31000533;CALLE;DE;SALVADOR VICENTE MARTÍN;31000306;CALLE;DE;VENTURA DÍAZ BERNARDO
00279200;CALLE;DE;HILARIO PEÑASCO;00352400;CALLE;DE;GUTIÉRREZ CANALES;00042500;AVENIDA;DE;AMÉRICA
00363000;CALLE;DE;HILARIO SANGRADOR;00367300;CALLE;DE LA;HUERTA DE CASTAÑEDA;00362700;CALLE;DE LAS;HIGUERAS
00363100;CALLE;DE;HILARIÓN ESLAVA;00645000;CALLE;DE;RODRÍGUEZ SAN PEDRO;00159800;CALLE;DE;CEA BERMÚDEZ
00363200;CALLE;DE LAS;HILERAS;00361200;PLAZA;DE LOS;HERRADORES;00678200;PLAZA;DE;SAN MARTÍN
00363300;CALLE;DE;HINOJAL;00000853;CALLE;DE;HINOJOSA DEL DUQUE;00778910;AVENIDA;DE;CANILLEJAS A VICÁLVARO
00760191;CALLE;DEL;HINOJO;00905994;CALLE;DE;COVATILLAS;00567651;CALLE;DE LA;PASIONARIA
00000853;CALLE;DE;HINOJOSA DEL DUQUE;00363300;CALLE;DE;HINOJAL;00363500;CALLE;DE;GREGORIO LÓPEZ MADERA
00002732;CARRETERA;DEL;HIPÓDROMO;00556450;AVENIDA;DEL;PADRE HUIDOBRO;00363550;HIPODROMO;DE LA;ZARZUELA
00363575;CALLE;DE;HIPÓLITO ARAGONÉS;00546250;CAMINO;DEL;OLIVAR;00762925;CAMINO;DE;VALDEHIGUERA
00363650;AVENIDA;DE LA;HISPANIDAD;00000963;CALLE;DE;MANUEL AZAÑA;00006500;AEROPUERTO;DE;ADOLFO SUÁREZ MADRID BARAJAS
00002236;CALLE;DE;HISTORIAS DE LA RADIO;00554750;AVENIDA;DE;PABLO NERUDA;00002234;CALLE;DE;VIRIDIANA
31000292;CALLE;DE;HOBBES;00905551;CARRETERA;DE;CANTO BLANCO;31000283;CALLE;DE;EINSTEIN
00000847;CALLE;DE;HOCES DE LA HERMIDA;00316300;CALLE;DE LA;FUENTE DEL REY;00099700;CALLE;DE;BELLATRIX
00363660;CALLE;DEL;HOGAR DE BELÉN;00568800;CALLE;DEL;PATRIARCA SAN JOSÉ;00155900;CALLE;DEL;CASTILLO DE UCLÉS
00363800;CALLE;DE LA;HOJALATERÍA;00318600;CALLE;DE LA;FUMISTERÍA;00747100;CALLE;DE LA;TORNILLERÍA
00363900;CALLE;DE;HOMERO;00783900;CALLE;DE;VIERA Y CLAVIJO;00049800;CALLE;DE;ÁNGEL GANIVET
00363975;CALLE;DE;HONDURAS;00502350;CALLE;DE;MENÉNDEZ PIDAL;00110900;CALLE;DE;BOLIVIA
00905016;PLAZA;DE;HONDURAS;00905012;PASEO;DEL;SALÓN DEL ESTANQUE;00905005;PASEO;DE LA;REPÚBLICA DE CUBA
31000577;CALLE;DE;HONRUBIA;00002251;CALLE;DE;VALDERREBOLLO;00002253;CALLE;DE;CASTEJÓN DE HENARES
00001703;CALLE;DE;HONTALBILLA;00001703;CALLE;DE;HONTALBILLA;00001702;CALLE;DE;VILLACASTÍN
00364100;CALLE;DE;HONTANARES;00727200;CALLE;DE;SOMONTES;00016500;CALLE;DE LA;ALBERCA
00002827;CALLE;DE;HONTANAS;00002801;CALLE;DE;SAN JUAN DE ORTEGA;00002802;CALLE;DE;VILORIA DE LA RIOJA
00364250;CALLE;DE;HONTORIA DEL PINAR;00125450;CALLE;DE;CALERUEGA;00078700;CALLE;DE;ARTURO SORIA
00364300;CALLE;DE;HORCAJO;00018100;PASEO;DE;ALBERTO PALACIOS;00542960;CALLE;DE;NUÑO GÓMEZ
00364500;CALLE;DE;HORCAJUELO;00668500;CALLE;DE;SAN FERNANDO DEL JARAMA;00133300;CALLE;DE;CANILLAS
00364600;CALLE;DE;HORCHE;00110600;CALLE;DE;BOLARQUE;00362200;CALLE;DE;HIENDELAENCINA
31000005;CALLE;DEL;HORIZÓN;31000007;CALLE;DEL;SIMCA;31000415;CALLE;DEL;TIBURÓN
00364900;CAMINO;DE LAS;HORMIGUERAS;00905673;CAMINO;DEL;POZO DEL TÍO RAIMUNDO;00002247;GLORIETA;DE;VALDEPERDICES
00365000;CALLE;DE;HORNACHOS;00515300;CALLE;DE;MONTÁNCHEZ;00731000;RONDA;;SUR
00365100;CALLE;DEL;HORNERO;00284300;CALLE;DE;EUSEBIO MORÁN;00742300;CALLE;DEL;TINAMÚS
00365200;CALLE;DE LOS;HORNILLOS;00498300;CALLE;DE;MAYORGA;00518800;CALLE;DE;MONTEMAYOR DE PILILLA
00365300;TRAVESÍA;DEL;HORNO DE LA MATA;00505100;CALLE;DE;MESONERO ROMANOS;00202800;CALLE;DE;CONCEPCIÓN ARENAL
00365250;CALLE;DEL;HORNO DE LABRADORES;00248200;PLAZA;DE;DON ANTONIO DE ANDRÉS;00367350;CALLE;DE LA;HUERTA DEL CONVENTO
00365400;CALLE;DE;HORTALEZA;00342950;CALLE;;GRAN VÍA;00692300;PLAZA;DE;SANTA BÁRBARA
00365700;CALLE;DEL;HORTELANO;00441500;CALLE;DE;LÓPEZ PUIGCERVER;00261300;CALLE;DE;ELOÍSA DE LA HERA
00365800;CALLE;DE LAS;HORTENSIAS;00452300;CALLE;DE LA;MADRESELVA;00104800;CALLE;DE;BERMÚDEZ CAÑETE
00366000;CALLE;DEL;HOSPITAL;00695900;CALLE;DE;SANTA ISABEL;00071000;CALLE;DE;ARGUMOSA
00002821;CALLE;DE;HOSPITAL DE ÓRBIGO;00002793;PASEO;DE;TIERRA DE MELIDE;00002794;CALLE;DE;PORTOMARÍN
31000357;CALLE;DEL;HOSPITAL DE SAN PAU;31000342;CALLE;DEL;PAISAJE DE ARANJUEZ;31000188;CALLE;DEL;JACOBEO
00366150;CALLE;DE;HOSPITALET DE LLOBREGAT;99000001;LUGAR;;FONDO DE SACO;00114050;CALLE;DE;BRAILLE
00001190;TRAVESÍA;DE;HOSPITALET DE LLOBREGAT;00366150;CALLE;DE;HOSPITALET DE LLOBREGAT;00087800;CALLE;DE;BADALONA
31000344;AVENIDA;DE LA;HOSPITALIDAD;31000200;CALLE;DEL;PINAR DE SAN JOSÉ;31003077;HOSPITAL;;FUNDACIÓN INSTITUTO SAN JOSÉ
00002864;CALLE;;HOTEL;31002061;AVENIDA;;SUR DEL AEROPUERTO DE BARAJAS;00002858;AVENIDA;;CENTRAL
00366325;PASAJE;DE;HOYO DE MANZANARES;00364500;CALLE;DE;HORCAJUELO;00556600;CALLE;DEL;PADRE JESÚS ORDOÑEZ
00366330;CALLE;DE;HOYO DE PINARES;00069100;CALLE;DE;ARENAS DE SAN PEDRO;00689775;CALLE;DE;SANCHIDRIÁN
00366500;CALLE;DE;HOYOS DEL ESPINO;00510400;AVENIDA;DE;MIRAFLORES;00762005;AVENIDA;DE LA;ILUSTRACIÓN
00366600;PASAJE;DE;HOYOS DEL ESPINO;00366500;CALLE;DE;HOYOS DEL ESPINO;99000001;LUGAR;;FONDO DE SACO
